#Network	Quality Score	P-value	Gene List
N025M01430	0.1334	0.998069	Svm9G0067870 Svm5G0037550 Svm4G0033890 Svm4G0003660 Svm9G0049810 Svm4G0026170 Svm9G0035430 Svm6G0012390 Svm5G0054780 Svm9G0034100 Svm9G0062020
N025M01431	0.3618	0.0105670	Svm2G0045880 Svm7G0039720 Svm5G0048240 Svm5G0055150 Svm8G0013090 Svm9G0004760 Svm9G0057330 Svm7G0034750 Svm7G0002100 Svm5G0019820
N025M01432	0.1578	0.994959	Svm7G0040420 Svm7G0013030 Svm4G0022990 Svm3G0046490 Svm9G0052890 Svm3G0023050 Svm4G0018840 Svm1G0047700
N025M01433	0.2086	0.834306	Svm8G0012310 Svm6G0008760 Svm1G0017930 Svm1G0028930 Svm9G0070600 Svm2G0033390 Svm9G0009520 Svm9G0065840 Svm4G0031520
N025M01434	0.1511	0.949666	Svm7G0009910 Svm1G0022720 Svm5G0010930 Svm1G0024200 Svm1G0021600 Svm6G0027670 Svm4G0014440 Svm5G0055390 Svm8G0011870 Svm9G0031820 Svm3G0037560
N025M01435	0.1537	0.928164	Svm2G0011840 Svm2G0035300 Svm2G0046520 Svm3G0027830 Svm1G0037500
N025M01436	0.1107	0.961306	Svm9G0026310 Svm9G0035420 Svm1G0013030 Svm5G0058440 Svm5G0038360 Svm1G0009220 Svm2G0004190 Svm9G0019960 Svm2G0026870
N025M01437	0.1150	0.851023	Svm4G0038200 Svm4G0034970 Svm1G0003250 Svm8G0005500 Svm4G0012500 Svm7G0016140
N025M01438	0.1713	0.979543	Svm5G0019510 Svm1G0000700 Svm4G0038970 Svm1G0044570 Svm1G0012030 Svm3G0027560 Svm1G0039900
N025M01439	0.1389	0.594909	Svm5G0018800 Svm7G0031940 Svm9G0051500 Svm2G0016000 Svm4G0008340 Svm6G0030790
N025M01440	0.2615	0.897424	Svm2G0030540 Svm1G0029720 Svm9G0019130 Svm9G0022060 Svm5G0014030 Svm3G0027020 Svm7G0029390 Svm9G0051040 Svm4G0033970 Svm7G0033420 Svm3G0023760 Svm4G0008830 Svm2G0036280 Svm9G0026140 Svm3G0006520 Svm4G0033950 Svm3G0004170 Svm3G0001790 Svm8G0001070 Svm5G0051380 Svm9G0018140 Svm6G0027360 Svm4G0033960 Svm3G0001140 Svm9G0065390 Svm6G0005710 Svm2G0056820 Svm6G0015420 Svm9G0069100 Svm3G0012590 Svm5G0014770 Svm4G0026160 Svm7G0042650 Svm8G0016780 Svm6G0007260 Svm7G0014690
N025M01441	0.1624	0.843839	Svm4G0005390 Svm3G0035550 Svm3G0017520 Svm7G0030530
N025M01442	0.1442	0.500000	Svm8G0022120 Svm4G0038140 Svm3G0003990 Svm3G0010210 Svm2G0049340 Svm6G0009000 Svm1G0005150
N025M01443	0.1089	0.988026	Svm1G0049580 Svm9G0049540 Svm4G0034930 Svm9G0004280 Svm6G0023260 Svm9G0042410 Svm7G0030140 Svm5G0058580
N025M01444	0.2091	0.982171	Svm2G0024850 Svm5G0040480 Svm1G0002350 Svm3G0002140 Svm3G0044250 Svm9G0000160 Svm9G0008140 Svm4G0006760 Svm9G0065520 Svm9G0040090 Svm9G0006920 Svm9G0070140 Svm9G0061060 Svm4G0039290 Svm2G0042640 Svm1G0028830 Svm4G0031180 Svm9G0020070 Svm8G0003190 Svm5G0053450 Svm2G0018190 Svm9G0006400
N025M01445	0.1917	0.907337	Svm1G0034810 Svm7G0015720 Svm1G0008510 Svm1G0035560 Svm2G0053970 Svm5G0047860 Svm9G0020250 Svm3G0043960 Svm5G0015840
N025M01446	0.2111	0.859243	Svm1G0034810 Svm7G0015720 Svm1G0008510 Svm9G0018540 Svm1G0035560 Svm5G0007080 Svm2G0053970 Svm4G0022730 Svm1G0010330 Svm6G0014020 Svm5G0047860 Svm6G0034470 Svm5G0015840
N025M01447	0.1523	0.939388	Svm7G0013320 Svm7G0032940 Svm5G0058460 Svm7G0040970 Svm8G0029170 Svm5G0011490 Svm2G0033970 Svm2G0017940 Svm6G0034980 Svm7G0024200
N025M01448	0.1218	0.998237	Svm9G0035340 Svm9G0057420 Svm9G0022030 Svm3G0048530 Svm6G0011280 Svm2G0039950 Svm2G0037690 Svm8G0020380 Svm9G0019560 Svm6G0016350 Svm4G0007890 Svm4G0020140 Svm6G0004680 Svm2G0024430
N025M01449	0.1829	0.991264	Svm8G0012310 Svm6G0008760 Svm9G0023060 Svm9G0061520 Svm1G0007300 Svm1G0017930 Svm1G0028930 Svm5G0058480 Svm5G0006770 Svm6G0024070 Svm9G0070600 Svm2G0033390 Svm9G0009520 Svm9G0065840 Svm5G0040470 Svm4G0003100 Svm4G0031520
N025M01450	0.1517	0.784551	Svm5G0015390 Svm3G0041040 Svm6G0008190 Svm2G0051270 Svm3G0046740 Svm2G0037570 Svm7G0040070 Svm9G0032370
N025M01451	0.2008	0.889934	Svm7G0009680 Svm4G0033150 Svm9G0069700 Svm6G0003340 Svm2G0022460 Svm3G0029950 Svm5G0057130 Svm7G0036160 Svm6G0006120 Svm2G0042020 Svm4G0002880 Svm1G0030510 Svm2G0025570 Svm9G0058960 Svm2G0053460 Svm3G0047830 Svm1G0003200 Svm9G0021280 Svm1G0035470
N025M01452	0.1423	0.992442	Svm7G0027990 Svm5G0057110 Svm2G0050080 Svm9G0055430 Svm6G0007720 Svm7G0022210 Svm8G0005620 Svm6G0015050 Svm8G0010040 Svm6G0017140 Svm9G0065610
N025M01453	0.1353	0.997531	Svm7G0024570 Svm3G0027820 Svm1G0042950 Svm1G0035750 Svm5G0045010 Svm8G0022900 Svm4G0033370
N025M01454	0.1519	0.989492	Svm2G0047740 Svm1G0022780 Svm3G0046760 Svm9G0046680 Svm5G0008120 Svm7G0010560 Svm9G0040100 Svm4G0031000 Svm4G0013890 Svm5G0004620 Svm9G0062040 Svm3G0017120 Svm5G0043950
N025M01455	0.1126	0.997641	Svm6G0000460 Svm2G0044590 Svm3G0050570 Svm1G0011870 Svm7G0021960 Svm2G0044080 Svm9G0016370 Svm9G0045770 Svm2G0045190
N025M01456	0.1114	0.999320	Svm9G0065580 Svm2G0032760 Svm3G0032840 Svm3G0037290 Svm1G0011770 Svm8G0017720 Svm2G0012090 Svm8G0014890
N025M01457	0.1367	0.738548	Svm1G0000940 Svm9G0035580 Svm4G0006870 Svm1G0027010 Svm8G0014530 Svm6G0014770 Svm6G0018490
N025M01458	0.1373	0.993206	Svm6G0022860 Svm7G0009840 Svm2G0007070 Svm1G0003470 Svm2G0022300 Svm9G0032610 Svm7G0041550 Svm8G0019970
N025M01459	0.2171	0.929767	Svm5G0038870 Svm1G0047330 Svm5G0005000 Svm5G0036040 Svm3G0033640 Svm5G0006860 Svm1G0009160 Svm2G0027270 Svm4G0005130 Svm2G0036430
N025M01460	0.1065	0.993907	Svm2G0041870 Svm8G0025360 Svm3G0005780 Svm4G0030140 Svm7G0036720
N025M01461	0.1173	0.999297	Svm4G0004550 Svm7G0032400 Svm4G0013290 Svm3G0022200 Svm5G0002820 Svm9G0000600 Svm3G0007390 Svm7G0014960 Svm1G0045260 Svm8G0005100 Svm5G0058430 Svm2G0020660 Svm5G0033400 Svm1G0011390
N025M01462	0.1426	0.808633	Svm1G0000570 Svm3G0038430 Svm2G0035260
N025M01463	0.1407	0.999487	Svm3G0029480 Svm9G0039810 Svm9G0006310 Svm7G0014630 Svm7G0038520 Svm7G0023090 Svm2G0029060 Svm6G0006380 Svm8G0025380 Svm6G0005680 Svm5G0051050
N025M01464	0.1653	0.808633	Svm9G0034040 Svm5G0041180 Svm2G0030110
N025M01465	0.1610	0.986362	Svm1G0026760 Svm1G0022040 Svm3G0029050 Svm8G0027770 Svm1G0046370 Svm2G0054730 Svm9G0023820 Svm1G0000960 Svm9G0007740
N025M01466	0.1706	0.972358	Svm8G0038300 Svm1G0021610 Svm4G0001130 Svm2G0007580 Svm4G0010870 Svm3G0007640 Svm1G0038320
N025M01467	0.1820	0.937399	Svm2G0050520 Svm7G0038390 Svm9G0018210 Svm3G0022080 Svm5G0049580 Svm1G0018660 Svm4G0031550
N025M01468	0.09332	0.992931	Svm1G0016200 Svm2G0017950 Svm1G0037390 Svm1G0022470
N025M01469	0.4609	0.00126141	Svm9G0002220 Svm5G0056810 Svm3G0041980 Svm1G0013140 Svm5G0009000 Svm6G0032980 Svm8G0024110 Svm7G0036100 Svm9G0043190 Svm1G0022030 Svm6G0013260
N025M01470	0.1811	0.952654	Svm7G0028050 Svm8G0021540 Svm2G0038750 Svm9G0064230 Svm9G0070550
N025M01471	0.2147	0.961552	Svm1G0033070 Svm2G0050920 Svm1G0004300 Svm1G0041090 Svm5G0045110 Svm5G0014540 Svm8G0013160 Svm3G0034310 Svm6G0032700 Svm3G0004880 Svm2G0015990 Svm9G0064520 Svm8G0021540 Svm3G0039560
N025M01472	0.1739	0.929522	Svm8G0004990 Svm3G0007990 Svm1G0029090 Svm9G0010980 Svm5G0047350 Svm4G0030940 Svm4G0009950 Svm2G0042640 Svm3G0040360 Svm3G0027880 Svm8G0003190 Svm7G0008130
N025M01473	0.1803	0.975578	Svm5G0042510 Svm3G0039790 Svm6G0016340 Svm9G0053390 Svm5G0053420 Svm9G0001360 Svm3G0047900 Svm2G0041430 Svm2G0056720 Svm9G0015800 Svm1G0012840
N025M01474	0.2950	0.280724	Svm3G0020180 Svm8G0004990 Svm5G0056220 Svm9G0067150 Svm9G0050830 Svm9G0050240 Svm9G0021110 Svm3G0024210 Svm5G0029800 Svm2G0049380 Svm6G0031170 Svm5G0042630 Svm9G0042320 Svm6G0017020 Svm7G0041260
N025M01475	0.1770	0.961306	Svm8G0010490 Svm2G0032890 Svm7G0039420 Svm5G0035800 Svm4G0030290 Svm5G0034800 Svm2G0045010 Svm2G0025490 Svm5G0001790
N025M01476	0.1654	0.992029	Svm2G0017150 Svm7G0009080 Svm3G0047460 Svm1G0019460 Svm9G0010830 Svm8G0015390 Svm6G0029240 Svm5G0004000 Svm2G0022770 Svm7G0037600 Svm6G0008210 Svm3G0033910 Svm9G0066900
N025M01477	0.1409	0.929522	Svm5G0014420 Svm5G0049140 Svm9G0013010 Svm8G0012970 Svm8G0012980 Svm2G0038790 Svm2G0056150 Svm8G0036320 Svm8G0012930 Svm6G0005970 Svm5G0053700 Svm5G0038980
N025M01478	0.1893	0.956813	Svm4G0030020 Svm1G0011700 Svm6G0034810 Svm3G0034720 Svm3G0047220 Svm9G0000900 Svm1G0001610 Svm4G0027430 Svm4G0033680 Svm3G0016870 Svm9G0054070 Svm9G0001180 Svm3G0015960 Svm6G0002560 Svm9G0038490 Svm9G0009210
N025M01479	0.1649	0.948219	Svm8G0029780 Svm5G0036120 Svm3G0023370 Svm1G0034220 Svm9G0038540 Svm7G0020900 Svm1G0031880 Svm2G0006730
N025M01480	0.1893	0.853288	Svm6G0000780 Svm9G0013410 Svm5G0043900 Svm3G0018110 Svm9G0019170 Svm7G0038790 Svm3G0033010 Svm1G0005890 Svm9G0003090 Svm4G0004860 Svm7G0016970
N025M01481	0.2436	0.718238	Svm2G0014110 Svm1G0017640 Svm5G0023120 Svm2G0043820 Svm8G0005880 Svm8G0003950 Svm3G0045940 Svm5G0057600
N025M01482	0.1348	0.979543	Svm6G0016340 Svm4G0021450 Svm9G0012940 Svm7G0031780 Svm5G0042940 Svm2G0055130 Svm1G0031800
N025M01483	0.2003	0.885117	Svm2G0032060 Svm7G0010510 Svm2G0010790 Svm4G0031840 Svm2G0011460 Svm4G0014420
N025M01484	0.1854	0.961306	Svm2G0042670 Svm1G0034680 Svm9G0067990 Svm5G0019140 Svm9G0048100 Svm6G0025090 Svm9G0065250 Svm3G0025970 Svm2G0054640
N025M01485	0.1101	0.968155	Svm6G0022820 Svm1G0024140 Svm9G0043160 Svm5G0048840 Svm7G0039900 Svm1G0004410 Svm5G0029480 Svm3G0008650 Svm9G0002700
N025M01486	0.2380	0.636957	Svm9G0042140 Svm6G0007370 Svm1G0024980 Svm9G0038680 Svm5G0045150 Svm2G0005450 Svm7G0036980 Svm4G0031530 Svm8G0002110 Svm6G0035560 Svm9G0039000 Svm5G0033840 Svm8G0015650 Svm4G0037950 Svm6G0002380 Svm4G0000370 Svm2G0047650 Svm3G0030240 Svm1G0041780
N025M01487	0.1242	0.961306	Svm7G0017620 Svm1G0040270 Svm7G0017480 Svm7G0023650 Svm1G0030300 Svm9G0052980 Svm6G0028460 Svm1G0022700 Svm3G0037010
N025M01488	0.1333	0.993707	Svm2G0047710 Svm8G0034750 Svm6G0028870 Svm1G0009360 Svm1G0009410 Svm8G0005590 Svm8G0023860 Svm7G0000500 Svm5G0008880 Svm8G0005700 Svm6G0010980
N025M01489	0.2761	0.584505	Svm7G0012700 Svm2G0031650 Svm5G0048090 Svm4G0039310 Svm8G0019030 Svm5G0058490 Svm7G0036960 Svm5G0057130 Svm1G0015600 Svm2G0038860 Svm9G0033000 Svm2G0042680 Svm5G0019790 Svm1G0005840 Svm7G0015060 Svm8G0001170 Svm2G0015660 Svm9G0000780 Svm9G0008020 Svm9G0058960 Svm7G0012720 Svm1G0001080 Svm5G0026500 Svm3G0022530 Svm2G0013130
N025M01490	0.1945	0.500000	Svm9G0018490 Svm2G0051790 Svm6G0006140 Svm2G0051810 Svm2G0051800 Svm6G0028760 Svm9G0047040
N025M01491	0.2038	0.929842	Svm6G0007630 Svm5G0038820 Svm5G0042390 Svm7G0000580 Svm6G0001910 Svm9G0005500 Svm3G0007550 Svm4G0025820 Svm5G0011780 Svm5G0021150
N025M01492	0.1847	0.807663	Svm5G0053680 Svm9G0031300 Svm6G0006530 Svm3G0027660 Svm2G0036640 Svm9G0067390 Svm5G0043220 Svm9G0069430 Svm6G0007640 Svm5G0038840
N025M01493	0.1978	0.418736	Svm4G0033920 Svm1G0025330 Svm1G0031220 Svm9G0053000 Svm7G0027940 Svm9G0066200 Svm1G0043150 Svm2G0036320 Svm2G0054250 Svm9G0017330 Svm1G0025750 Svm3G0008370 Svm9G0020590
N025M01494	0.1804	0.981182	Svm5G0003790 Svm9G0003200 Svm1G0027750 Svm2G0015380 Svm2G0054060 Svm2G0025870 Svm8G0022400 Svm1G0027760 Svm3G0051480 Svm7G0014020
N025M01495	0.1726	0.949604	Svm6G0030550 Svm2G0046880 Svm6G0030960 Svm3G0008400 Svm6G0010560 Svm2G0036050 Svm7G0034580 Svm1G0005650 Svm5G0026010 Svm2G0004910 Svm7G0034160 Svm3G0030980 Svm3G0010540
N025M01496	0.2096	0.990976	Svm3G0001130 Svm1G0041390 Svm5G0041800 Svm1G0030340 Svm7G0002950 Svm9G0068450 Svm2G0031580 Svm6G0007630 Svm9G0040270 Svm5G0028750 Svm5G0042390 Svm7G0000580 Svm6G0001910 Svm1G0001990 Svm4G0006650 Svm9G0005500 Svm3G0007550 Svm2G0005980 Svm7G0041420 Svm5G0011780 Svm5G0021150
N025M01497	0.2426	0.887435	Svm2G0051750 Svm5G0031720 Svm7G0026540 Svm1G0044460 Svm1G0018130 Svm8G0012170 Svm7G0011280 Svm9G0064360 Svm7G0038510 Svm5G0025460 Svm6G0022370 Svm9G0004630 Svm1G0037080 Svm2G0008350 Svm9G0063690 Svm9G0013360 Svm5G0046300 Svm2G0054520 Svm7G0005040 Svm2G0015390 Svm7G0035020 Svm2G0010120 Svm1G0002960 Svm3G0031530 Svm3G0022490 Svm1G0020460 Svm6G0018930 Svm9G0055620 Svm1G0039910
N025M01498	0.1583	0.972358	Svm5G0018360 Svm9G0060140 Svm9G0020020 Svm2G0050870 Svm9G0019450 Svm5G0016190 Svm8G0027030
N025M01499	0.2163	0.954800	Svm6G0035280 Svm5G0015050 Svm7G0034780 Svm8G0012530 Svm7G0035830 Svm5G0003660 Svm7G0020060 Svm6G0033340 Svm9G0064710 Svm6G0025990 Svm6G0032080 Svm3G0046990 Svm7G0003870 Svm5G0039600 Svm1G0041080 Svm9G0042890 Svm7G0023800 Svm5G0041740 Svm9G0026450
N025M01500	0.2615	0.618665	Svm5G0044800 Svm6G0027000 Svm1G0036330 Svm4G0007950 Svm1G0021420 Svm2G0038620 Svm1G0027010 Svm5G0025170 Svm7G0037450 Svm4G0037230 Svm5G0024070 Svm3G0003740 Svm2G0020180 Svm2G0030840 Svm5G0024060 Svm7G0006200 Svm8G0030380 Svm9G0029000 Svm2G0015700 Svm1G0021630 Svm7G0035760 Svm9G0040080 Svm7G0040090 Svm9G0020580 Svm8G0004330 Svm4G0006200
N025M01501	0.1483	0.562633	Svm2G0053320 Svm7G0025190 Svm9G0000860 Svm9G0006360 Svm9G0007090 Svm2G0034960 Svm9G0067250 Svm7G0015160
N025M01502	0.1539	0.990959	Svm1G0049540 Svm2G0015690 Svm7G0038040 Svm2G0049870 Svm4G0014350 Svm1G0011000 Svm5G0027370 Svm7G0033950 Svm7G0015400 Svm2G0041180 Svm7G0019420
N025M01503	0.1370	0.966959	Svm5G0036010 Svm4G0023360 Svm3G0016230 Svm6G0024890 Svm4G0037550 Svm1G0008070 Svm2G0055480 Svm8G0026850
N025M01504	0.1896	0.989880	Svm4G0015580 Svm9G0027950 Svm2G0044520 Svm1G0044050 Svm2G0041520 Svm4G0026440
N025M01505	0.1393	0.998660	Svm6G0016760 Svm8G0026840 Svm9G0039250 Svm2G0019190 Svm1G0038900 Svm1G0029290 Svm3G0053480 Svm8G0035710 Svm7G0009110
N025M01506	0.1808	0.851865	Svm5G0024240 Svm3G0025480 Svm5G0026980 Svm5G0014090 Svm9G0039210
N025M01507	0.1636	0.953301	Svm9G0062290 Svm5G0019830 Svm4G0036970 Svm3G0020140 Svm1G0015990 Svm4G0016500 Svm6G0017140 Svm6G0006840 Svm4G0006210
N025M01508	0.1976	0.937399	Svm1G0005380 Svm1G0032500 Svm3G0037200 Svm7G0028020 Svm9G0019520 Svm1G0000450 Svm3G0025450
N025M01509	0.1254	0.851865	Svm9G0062490 Svm5G0037250 Svm1G0027110 Svm8G0015360 Svm7G0031640
N025M01510	0.3194	0.0517809	SvmUn2G0000210 Svm4G0024520 SvmCPG0000520 SvmUn2G0000750 SvmUn2G0001360 SvmUn2G0002030 Svm6G0016030 Svm8G0038300
N025M01511	0.3118	0.100420	Svm6G0021090 Svm3G0051030 Svm3G0031900 Svm3G0048480 Svm2G0036150 Svm6G0034450 Svm5G0025190 Svm3G0000540 Svm9G0065550 Svm4G0010430 Svm9G0011600 Svm8G0035400 Svm3G0029780 Svm4G0001590 Svm8G0005850 Svm9G0068940 Svm2G0010320 Svm2G0007110 Svm5G0011740 Svm5G0025200 Svm1G0034880 Svm7G0026130 Svm3G0039430 Svm5G0007050 Svm3G0045970 Svm8G0023460 Svm3G0050170 Svm5G0000760 Svm3G0022820 Svm6G0008380 Svm6G0033730 Svm5G0000740 Svm9G0005430 Svm3G0023020 Svm9G0013970 Svm4G0009870 Svm6G0020490 Svm8G0011320 Svm3G0045090
N025M01512	0.1472	0.953652	Svm2G0052210 Svm1G0007600 Svm9G0018210 Svm5G0049580 Svm5G0009690 Svm9G0008270
N025M01513	0.1695	0.916047	Svm1G0002270 Svm8G0033810 Svm6G0004460 Svm8G0001120 Svm9G0023270 Svm9G0044820 Svm3G0001650 Svm2G0013750 Svm9G0037630 Svm3G0003760 Svm7G0002010
N025M01514	0.2098	0.520939	Svm6G0028990 Svm9G0045700 Svm1G0023420 Svm9G0070020 Svm4G0023650 Svm5G0020550 Svm3G0007980 Svm2G0045820
N025M01515	0.1180	0.985452	Svm9G0032660 Svm3G0012890 Svm9G0052670
N025M01516	0.2108	0.885999	Svm9G0018540 Svm9G0041550 Svm9G0031450 Svm9G0027000 Svm6G0009470 Svm3G0004670 Svm4G0031140 Svm9G0022350 Svm9G0057790 Svm3G0020610 Svm1G0025010 Svm2G0016700 Svm7G0014990 Svm4G0007530 Svm4G0004900 Svm7G0021510 Svm5G0005380
N025M01517	0.1360	0.978870	Svm3G0035960 Svm1G0016200 Svm3G0023190 Svm8G0030960 Svm5G0017340 Svm7G0037200 Svm1G0032660 Svm6G0006340 Svm2G0023380
N025M01518	0.1585	0.997308	Svm9G0051420 Svm9G0060390 Svm4G0011210 Svm5G0032520 Svm1G0021800 Svm4G0028810 Svm9G0009920 Svm4G0008650
N025M01519	0.1294	0.986362	Svm9G0001920 Svm4G0023360 Svm7G0001600 Svm4G0035250 Svm9G0006550 Svm9G0013780 Svm1G0031810 Svm7G0028890 Svm4G0014600
N025M01520	0.1177	0.997641	Svm6G0001350 Svm8G0031990 Svm7G0035370 Svm5G0037220 Svm7G0034110 Svm4G0001470 Svm9G0049220 Svm4G0035900 Svm3G0019140
N025M01521	0.1495	0.963181	Svm2G0017790 Svm5G0021070 Svm9G0042930 Svm6G0028380 Svm4G0036350 Svm6G0000030 Svm4G0003650
N025M01522	0.1307	0.955733	Svm8G0015160 Svm7G0017040 Svm2G0004570 Svm2G0037170 Svm1G0043440 Svm5G0047300 Svm4G0037920 Svm3G0040550 Svm2G0039820 Svm4G0027180 Svm1G0014120 Svm9G0027190
N025M01523	0.1557	0.846657	Svm9G0032600 Svm6G0034900 Svm9G0001050 Svm5G0048930 Svm7G0035780 Svm9G0048780 Svm7G0005240
N025M01524	0.1230	0.967224	Svm1G0017720 Svm4G0025930 Svm4G0009880 Svm8G0021530 Svm5G0055600 Svm8G0006560
N025M01525	0.1165	0.998954	Svm6G0001150 Svm5G0030650 Svm6G0027830 Svm9G0042040 Svm6G0008920 Svm7G0030800 Svm3G0038700 Svm1G0012430 Svm5G0002210 Svm5G0009030 Svm7G0043360 Svm4G0033900 Svm9G0044400
N025M01526	0.1789	0.993430	Svm9G0027390 Svm6G0014480 Svm9G0040580 Svm3G0004650 Svm7G0009990 Svm3G0011990 Svm6G0019400 Svm7G0012030 Svm3G0014070 Svm8G0021800 Svm2G0037710 Svm4G0015820 Svm5G0012950 Svm8G0010130 Svm4G0033350 Svm2G0013960 Svm5G0031460
N025M01527	0.1374	0.999594	Svm1G0029150 Svm8G0030690 Svm3G0021840 Svm9G0064870 Svm1G0033970 Svm6G0014760 Svm3G0042080 Svm9G0069540 Svm7G0000300 Svm2G0007710 Svm2G0006150
N025M01528	0.1110	0.989433	Svm6G0000460 Svm3G0051610 Svm3G0050570 Svm1G0040220 Svm2G0023480 Svm7G0021960 Svm3G0006860 Svm2G0013740 Svm3G0000780 Svm5G0035760
N025M01529	0.1262	0.998474	Svm8G0038670 Svm6G0007590 Svm4G0036100 Svm7G0006760 Svm2G0029410 Svm7G0020280
N025M01530	0.07657	0.992931	Svm2G0037680 Svm5G0045030 Svm2G0011550 Svm2G0018070
N025M01531	0.2291	0.655540	Svm4G0037710 Svm2G0034390 Svm7G0027300 Svm2G0052250 Svm5G0010170 Svm2G0000800
N025M01532	0.2524	0.563881	Svm4G0020560 Svm5G0017650 Svm3G0034280 Svm7G0003610 Svm7G0026040 Svm4G0003020 Svm5G0025080 Svm4G0038470 Svm9G0024200 Svm2G0033680 Svm5G0034990 Svm1G0001260 Svm9G0040720 Svm8G0006300
N025M01533	0.1879	0.695360	Svm2G0041150 Svm7G0039340 Svm3G0036110 Svm1G0031800 Svm8G0029070 Svm7G0030810 Svm8G0019750
N025M01534	0.2632	0.763327	Svm5G0006960 Svm5G0022500 Svm9G0021320 Svm2G0052080 Svm3G0002530 Svm4G0037200 Svm9G0009350 Svm8G0005100 Svm9G0062980 Svm6G0032230 Svm6G0032240 Svm4G0000980 Svm1G0024190 Svm2G0037340 Svm9G0021370 Svm5G0037100 Svm1G0045300 Svm9G0065320 Svm3G0019510 Svm2G0038800 Svm5G0021550 Svm1G0001000 Svm5G0054850 Svm4G0011950 Svm8G0006470 Svm2G0042350 Svm5G0031790 Svm1G0029850 Svm2G0047030 Svm6G0023700
N025M01535	0.1356	0.999147	Svm2G0016270 Svm1G0002470 Svm9G0010840 Svm2G0044890 Svm5G0013000 Svm2G0040190 Svm9G0006150 Svm7G0026190 Svm5G0026930 Svm5G0030290
N025M01536	0.1426	0.649261	Svm5G0040550 Svm5G0038580 Svm5G0050310 Svm9G0036060 Svm6G0009600 Svm4G0016850 Svm8G0006280
N025M01537	0.1569	0.997191	Svm2G0020680 Svm8G0013940 Svm5G0014890 Svm3G0026320 Svm2G0055370 Svm9G0070440 Svm1G0001070 Svm1G0000770 Svm6G0009670 Svm7G0006120 Svm1G0011170 Svm3G0015400 Svm2G0002540
N025M01538	0.1572	0.968620	Svm4G0005280 Svm7G0041770 Svm3G0006380 Svm7G0012520 Svm3G0005460 Svm9G0007280 Svm1G0037120 Svm2G0005530 Svm5G0051450 Svm9G0004420 Svm2G0024590 Svm9G0024290 Svm3G0006400 Svm4G0035260
N025M01539	0.1064	0.999883	Svm7G0019270 Svm3G0041500 Svm4G0033040 Svm1G0014950 Svm2G0029580 Svm5G0031390 Svm3G0028670 Svm9G0044560 Svm3G0036410 Svm2G0008890 Svm4G0024800
N025M01540	0.1508	0.993907	Svm1G0014770 Svm6G0028480 Svm7G0033920 Svm5G0056220 Svm5G0039700
N025M01541	0.2194	0.717133	Svm9G0069050 Svm2G0056540 Svm8G0005740 Svm8G0025780 Svm8G0013600 Svm5G0035890 Svm4G0025510 Svm8G0011270 Svm8G0013640 Svm8G0031820 Svm5G0002360 Svm9G0068050 Svm3G0023140 Svm1G0044000
N025M01542	0.1191	0.992931	Svm9G0052100 Svm6G0022570 Svm3G0008300 Svm3G0015800
N025M01543	0.1743	0.988026	Svm2G0026010 Svm2G0009640 Svm2G0047270 Svm5G0021810 Svm4G0006450 Svm7G0031030 Svm7G0006400 Svm9G0034230
N025M01544	0.2812	0.431633	Svm2G0013770 Svm2G0052700 Svm5G0033320 Svm3G0052640 Svm5G0013140 Svm7G0035130 Svm4G0019290 Svm9G0002690 Svm4G0033550 Svm5G0006840 Svm8G0026810 Svm3G0031500 Svm9G0052790 Svm5G0049920 Svm2G0010250 Svm1G0013720 Svm1G0045060
N025M01545	0.1839	0.942506	Svm1G0036670 Svm2G0024740 Svm2G0049300 Svm5G0008190 Svm6G0008560 Svm8G0019600 Svm7G0026850 Svm3G0007190 Svm1G0010450 Svm8G0035130 Svm9G0035430 Svm3G0003790 Svm6G0002750 Svm8G0024940 Svm4G0002200
N025M01546	0.1802	0.667497	Svm9G0020890 Svm7G0021310 Svm5G0041490 Svm2G0004530
N025M01547	0.1210	0.778356	Svm7G0014760 Svm5G0058280 Svm9G0015500 Svm1G0005150 Svm8G0035150 Svm5G0047200 Svm4G0034510
N025M01548	0.1534	0.953652	Svm8G0002920 Svm3G0027970 Svm5G0050730 Svm9G0050270 Svm8G0019550 Svm5G0057090
N025M01549	0.1695	0.982965	Svm5G0031540 Svm4G0017290 Svm2G0051730 Svm4G0018420 Svm3G0035910 Svm8G0012750 Svm8G0014800 Svm6G0034590 Svm2G0048760
N025M01550	0.1093	0.913257	Svm9G0044300 Svm6G0012610 Svm9G0065380 Svm9G0055480 Svm6G0013330 Svm9G0051210
N025M01551	0.2115	0.879334	Svm4G0000900 Svm3G0007210 Svm9G0056500 Svm4G0001190 Svm3G0048090 Svm9G0022360 Svm5G0034400 Svm3G0034040 Svm2G0016260 Svm2G0018160 Svm7G0027740 Svm7G0038880 Svm5G0025350 Svm4G0033410
N025M01552	0.08422	0.332503	Svm9G0058440 Svm8G0015610 Svm1G0018860 Svm7G0000610
N025M01553	0.1614	0.968155	Svm3G0029310 Svm7G0012020 Svm2G0019860 Svm9G0003000 Svm9G0028910 Svm2G0017770 Svm2G0051920 Svm6G0002280 Svm3G0004280
N025M01554	0.1390	0.995880	Svm9G0068450 Svm7G0040610 Svm4G0006650 Svm6G0008020 Svm2G0005980 Svm7G0041420
