#Network	Quality Score	P-value	Gene List
N005M00049	0.6989	0.00000	Svm5G0033490 Svm1G0002290 Svm1G0008800 Svm1G0035930 Svm1G0043410 Svm2G0008940 Svm2G0013250 Svm2G0023660 Svm2G0041570 Svm2G0047970 Svm3G0006730 Svm3G0024370 Svm3G0040860 Svm4G0003160 Svm4G0023770 Svm5G0003770 Svm5G0028940 Svm5G0038970 Svm7G0029130 Svm7G0041000 Svm8G0004880 Svm8G0009770 Svm8G0011220 Svm8G0011430 Svm8G0016200 Svm8G0017030 Svm8G0017990 Svm8G0027890 Svm9G0008590 Svm9G0024930 Svm9G0033290 Svm9G0054180
N005M00050	0.6924	0.00000	Svm5G0035120 Svm1G0004970 Svm1G0008820 Svm1G0025570 Svm2G0001840 Svm2G0006860 Svm6G0034290 Svm8G0022260 Svm2G0006870 Svm2G0014570 Svm2G0022520 Svm3G0001240 Svm3G0015640 Svm3G0050000 Svm3G0053130 Svm4G0004720 Svm4G0030450 Svm4G0034090 Svm5G0011350 Svm5G0021200 Svm5G0022200 Svm7G0029250 Svm8G0010740 Svm7G0032380 Svm8G0006660 Svm8G0007240 Svm8G0012420 Svm8G0025690
N005M00051	0.5900	1.11004e-09	Svm1G0022060 Svm2G0007800 Svm7G0031060 Svm2G0041040 Svm3G0043720 Svm3G0035980 Svm3G0046080 Svm7G0003680 Svm3G0035050 Svm5G0046570 Svm7G0010000 Svm9G0044450 Svm9G0049120 Svm2G0041960 Svm1G0003140 Svm3G0008590 Svm7G0020210 Svm8G0009310 Svm9G0052290 Svm6G0028750 Svm9G0049260 Svm4G0031930 Svm6G0021760 Svm3G0006430 Svm7G0010570 Svm1G0024180 Svm7G0032960 Svm3G0016590 Svm1G0024740
N005M00052	0.5274	9.22839e-09	Svm4G0002670 Svm7G0013080 Svm8G0028250 Svm2G0023750 Svm3G0010700 Svm3G0030340 Svm2G0050660 Svm6G0023490 Svm2G0056640 Svm2G0055730 Svm3G0000970 Svm2G0054480 Svm8G0008230 Svm7G0032170 Svm3G0011910 Svm2G0046860 Svm2G0044220 Svm8G0035840 Svm2G0023970 Svm7G0031350 Svm1G0018270 Svm9G0020220 Svm7G0026020 Svm9G0019110 Svm8G0019140 Svm4G0032640 Svm6G0004470 Svm8G0011120 Svm5G0021280 Svm7G0030930 Svm2G0034400 Svm9G0036020 Svm5G0038140
N005M00053	0.6560	1.23204e-08	Svm8G0033630 Svm1G0013090 Svm1G0036770 Svm2G0003410 Svm2G0016980 Svm2G0042440 Svm3G0033710 Svm3G0041060 Svm7G0009260 Svm4G0024200 Svm5G0005750 Svm6G0034160 Svm7G0034090 Svm8G0009610 Svm8G0012380 Svm8G0017150 Svm8G0025710 Svm9G0003700 Svm1G0002080 Svm6G0002500 Svm9G0019380 Svm9G0036660 Svm1G0016560 Svm7G0022110
N005M00054	0.5352	3.34429e-08	Svm1G0023920 Svm8G0021170 Svm9G0044070 Svm6G0007880 Svm9G0063910 Svm9G0062960 Svm5G0018540 Svm5G0034750 Svm6G0035530 Svm4G0000010 Svm8G0003090 Svm8G0003260 Svm8G0000610 Svm3G0010710 Svm2G0053190 Svm3G0032820 Svm6G0028770 Svm2G0048310 Svm1G0010200 Svm4G0031870 Svm3G0036480 Svm2G0003260 Svm1G0031820 Svm1G0030400 Svm5G0035620 Svm8G0015260 Svm9G0027450 Svm2G0016170 Svm9G0029360
N005M00055	0.6121	2.84194e-08	Svm1G0016220 Svm7G0017390 Svm2G0048660 Svm3G0052730 Svm5G0012250 Svm6G0006090 Svm6G0031140 Svm7G0015290 Svm7G0021200 Svm7G0040240 Svm8G0006520 Svm8G0028210 Svm9G0004220 Svm9G0020470 Svm7G0003210 Svm2G0043660 Svm9G0031790 Svm5G0015230 Svm8G0007570 Svm8G0021220 Svm6G0004720 Svm9G0013260 Svm9G0043650 Svm7G0039960 Svm9G0001720
N005M00056	0.6922	0.00000	Svm3G0037040 Svm1G0017210 Svm1G0033300 Svm2G0006380 Svm2G0011960 Svm2G0014320 Svm2G0027630 Svm3G0025270 Svm4G0023830 Svm4G0023940 Svm4G0035120 Svm5G0011950 Svm7G0012280 Svm5G0023330 Svm5G0030180 Svm6G0011870 Svm6G0027510 Svm7G0004530 Svm7G0006030 Svm7G0007910 Svm7G0013490 Svm7G0036640 Svm7G0038600 Svm9G0016620 Svm9G0046900 Svm9G0052820 Svm9G0068650
N005M00057	0.5364	1.61144e-08	Svm2G0005770 Svm2G0001070 Svm3G0024510 Svm1G0043620 Svm3G0000890 Svm5G0057220 Svm6G0002060 Svm1G0003030 Svm7G0034860 Svm3G0022800 Svm9G0068400 Svm1G0014810 Svm8G0019080 Svm8G0031460 Svm9G0034540 Svm7G0012220 Svm8G0038320 Svm4G0028990 Svm7G0000840 Svm9G0007870 Svm1G0015560 Svm8G0029590 Svm8G0028670 Svm9G0029240 Svm7G0014510 Svm9G0058080 Svm5G0007920 Svm6G0034580 Svm1G0031150 Svm9G0008090
N005M00058	0.5779	6.17429e-09	Svm8G0007480 Svm7G0002900 Svm1G0026510 Svm2G0040510 Svm2G0050230 Svm3G0050110 Svm4G0021500 Svm6G0030370 Svm3G0051200 Svm2G0033260 Svm3G0045070 Svm2G0052540 Svm9G0030270 Svm9G0035360 Svm9G0048880 Svm8G0038030 Svm7G0018560 Svm7G0010750 Svm7G0025490 Svm3G0032750 Svm9G0018170 Svm5G0017590 Svm3G0041020 Svm7G0010020 Svm2G0028700 Svm1G0048450 Svm8G0029570 Svm7G0041750
N005M00059	0.7048	0.00000	Svm1G0046240 Svm1G0014530 Svm1G0015890 Svm2G0002390 Svm2G0020510 Svm2G0021040 Svm3G0043130 Svm3G0045500 Svm4G0003510 Svm4G0028010 Svm5G0016700 Svm5G0018840 Svm5G0023200 Svm5G0023460 Svm5G0031570 Svm6G0016550 Svm6G0017720 Svm6G0025290 Svm6G0025630 Svm7G0000570 Svm7G0006790 Svm7G0008530 Svm7G0009240 Svm7G0009280 Svm7G0009290 Svm7G0010640 Svm7G0014000 Svm7G0022830 Svm7G0026300 Svm7G0029770 Svm8G0014040 Svm9G0013030 Svm9G0013870 Svm9G0061810
N005M00060	0.6617	9.77946e-08	Svm1G0017560 Svm1G0021040 Svm1G0038670 Svm2G0010280 Svm2G0020280 Svm2G0043390 Svm3G0048730 Svm3G0049980 Svm6G0011630 Svm6G0016690 Svm6G0022520 Svm6G0022640 Svm6G0030540 Svm7G0006040 Svm7G0036360 Svm8G0018270 Svm9G0019080 Svm9G0019710 Svm9G0025730 Svm9G0041510 Svm9G0004270
N005M00061	0.5226	9.64029e-07	Svm2G0042750 Svm6G0032660 Svm2G0014750 Svm2G0039130 Svm3G0027640 Svm5G0023510 Svm6G0008590 Svm8G0014110 Svm9G0025910 Svm7G0039440 Svm5G0048000 Svm9G0045320 Svm2G0052900 Svm7G0012920 Svm9G0059330 Svm2G0004290 Svm7G0011070 Svm5G0021910 Svm2G0002260 Svm6G0003920 Svm2G0020090 Svm7G0036000 Svm9G0007260 Svm6G0001270 Svm1G0004530 Svm6G0018460 Svm9G0070460 Svm4G0004520 Svm9G0051190 Svm9G0013800
N005M00062	0.5271	4.61765e-07	Svm5G0005460 Svm1G0001350 Svm4G0021870 Svm8G0009920 Svm6G0012180 Svm7G0011820 Svm2G0024940 Svm5G0045020 Svm4G0004940 Svm2G0056400 Svm5G0018010 Svm6G0029620 Svm6G0030660 Svm8G0026180 Svm1G0006050 Svm2G0027260 Svm4G0030530 Svm6G0013370 Svm1G0035450 Svm2G0014270 Svm4G0029630 Svm3G0001920 Svm3G0028690 Svm3G0031180 Svm2G0014210 Svm2G0035390
N005M00063	0.6676	1.75705e-08	Svm9G0003390 Svm1G0033880 Svm3G0018640 Svm4G0000490 Svm4G0021530 Svm5G0013560 Svm8G0015330 Svm5G0018410 Svm6G0012900 Svm9G0018450 Svm8G0036090 Svm6G0016720 Svm6G0018260 Svm6G0024250 Svm7G0000440 Svm7G0005000 Svm9G0014220 Svm5G0010190 Svm8G0024820 Svm8G0002690 Svm8G0036080 Svm9G0035790 Svm2G0024390
N005M00064	0.6981	0.00000	Svm2G0048140 Svm1G0023440 Svm2G0003840 Svm2G0006090 Svm2G0029740 Svm2G0038430 Svm3G0022640 Svm3G0041830 Svm3G0053290 Svm4G0004320 Svm5G0001750 Svm5G0006650 Svm5G0011170 Svm6G0000200 Svm6G0001280 Svm6G0010910 Svm6G0021680 Svm6G0033560 Svm7G0002180 Svm7G0014350 Svm7G0021790 Svm7G0026160 Svm8G0012900 Svm9G0007540 Svm9G0015650 Svm9G0020130 Svm9G0020630 Svm9G0025540 Svm9G0046010 Svm9G0068310
N005M00065	0.5036	6.72936e-07	Svm3G0010680 Svm3G0043620 Svm4G0021630 Svm5G0001210 Svm6G0017430 Svm6G0016990 Svm6G0032400 Svm3G0040090 Svm4G0013180 Svm3G0042900 Svm2G0036790 Svm9G0049000 Svm5G0002640 Svm9G0038900 Svm4G0017550 Svm8G0030830 Svm7G0014400 Svm6G0027050 Svm9G0014290 Svm7G0031680 Svm9G0031250 Svm3G0041530 Svm4G0032620 Svm4G0010890 Svm5G0045070 Svm6G0004740 Svm2G0020560 Svm5G0046110
N005M00066	0.6761	2.21373e-09	Svm7G0003690 Svm1G0030220 Svm1G0037740 Svm2G0000060 Svm2G0000680 Svm2G0014720 Svm2G0030690 Svm2G0033000 Svm2G0054840 Svm3G0042630 Svm3G0048420 Svm4G0024960 Svm5G0008640 Svm5G0023820 Svm5G0027920 Svm6G0010930 Svm7G0004780 Svm7G0009340 Svm7G0015300 Svm7G0033370 Svm9G0001080 Svm9G0006270 Svm9G0035140 Svm2G0006510 Svm6G0001450
N005M00067	0.5695	4.63530e-09	Svm8G0009110 Svm2G0007100 Svm1G0006450 Svm6G0015650 Svm3G0042230 Svm4G0030440 Svm6G0030630 Svm5G0010120 Svm5G0029380 Svm7G0003400 Svm7G0012060 Svm9G0030930 Svm9G0038980 Svm2G0041780 Svm2G0021420 Svm7G0013430 Svm5G0003920 Svm3G0042640 Svm4G0013330 Svm8G0002840 Svm2G0021690 Svm9G0046340 Svm1G0046220 Svm5G0028070 Svm5G0034960 Svm6G0002540 Svm9G0047220 Svm8G0008320
N005M00068	0.7065	0.00000	Svm3G0014420 Svm1G0010430 Svm2G0004920 Svm2G0016480 Svm2G0032230 Svm2G0053100 Svm4G0025310 Svm5G0009670 Svm5G0013990 Svm5G0023880 Svm5G0029210 Svm6G0024220 Svm7G0002280 Svm7G0004260 Svm7G0009040 Svm7G0033140 Svm7G0039430 Svm9G0029650 Svm8G0028410 Svm7G0039890 Svm9G0046690 Svm8G0033970 Svm7G0040700 Svm8G0008500 Svm8G0019180 Svm8G0021930 Svm8G0025220 Svm8G0025760 Svm8G0032380 Svm8G0034130 Svm9G0015490 Svm9G0025020 Svm9G0031240 Svm9G0032080 Svm9G0036980
N005M00069	0.6053	1.76482e-09	Svm9G0037780 Svm1G0022000 Svm2G0015440 Svm2G0023430 Svm3G0005990 Svm3G0044810 Svm3G0049790 Svm4G0026810 Svm9G0005470 Svm5G0040670 Svm8G0005610 Svm6G0006160 Svm8G0015910 Svm9G0064030 Svm6G0025450 Svm4G0020880 Svm5G0027150 Svm5G0038300 Svm7G0004270 Svm6G0002110 Svm1G0046910 Svm3G0053560 Svm6G0002140 Svm9G0020050 Svm6G0003510 Svm5G0035190 Svm9G0059740 Svm2G0046700 Svm5G0025290
N005M00070	0.5824	1.87724e-07	Svm1G0005710 Svm3G0017720 Svm1G0016320 Svm1G0038650 Svm5G0033990 Svm2G0014400 Svm3G0027360 Svm2G0040470 Svm3G0042190 Svm3G0042170 Svm3G0042180 Svm3G0042200 Svm3G0042220 Svm5G0011860 Svm8G0009850 Svm9G0007590 Svm1G0046070 Svm9G0037280 Svm2G0047560 Svm5G0022810 Svm5G0007550 Svm1G0010260 Svm3G0048070 Svm7G0042600
N005M00071	0.5867	0.00000	Svm2G0035360 Svm1G0021700 Svm2G0031080 Svm3G0051990 Svm8G0018530 Svm6G0018820 Svm6G0008610 Svm8G0010760 Svm9G0049010 Svm9G0059320 Svm2G0002130 Svm8G0024270 Svm5G0046120 Svm9G0025050 Svm3G0023700 Svm9G0026190 Svm2G0034180 Svm2G0021590 Svm4G0030840 Svm5G0057010 Svm2G0012610 Svm9G0056070 Svm9G0059870 Svm5G0047800 Svm1G0010460 Svm3G0024800 Svm5G0018550 Svm6G0020200 Svm5G0012350 Svm2G0011190 Svm2G0010220
N005M00072	0.6455	0.00000	Svm7G0007710 Svm1G0000640 Svm1G0013400 Svm1G0014780 Svm1G0036630 Svm2G0002840 Svm2G0031150 Svm7G0003200 Svm3G0002710 Svm8G0028140 Svm2G0039300 Svm3G0025620 Svm3G0029000 Svm4G0009010 Svm4G0016880 Svm6G0023510 Svm6G0024320 Svm6G0033810 Svm7G0005940 Svm7G0012080 Svm7G0040500 Svm8G0007200 Svm5G0044860 Svm5G0055570 Svm9G0042170 Svm5G0018130 Svm5G0041010 Svm8G0016390
N005M00073	0.5268	1.72815e-07	Svm9G0030830 Svm6G0024630 Svm7G0017440 Svm8G0011820 Svm9G0046000 Svm7G0037080 Svm2G0018880 Svm8G0038720 Svm9G0026040 Svm7G0003440 Svm9G0049760 Svm2G0035900 Svm9G0049660 Svm7G0010710 Svm3G0005480 Svm9G0000020 Svm6G0019800 Svm9G0018060 Svm4G0003150 Svm5G0010160 Svm8G0037370 Svm4G0027670 Svm6G0009300 Svm5G0013830 Svm3G0053750 Svm5G0052610 Svm8G0004500 Svm7G0025510
N005M00074	0.6142	0.00000	Svm4G0018090 Svm1G0005400 Svm1G0010720 Svm1G0021400 Svm2G0014700 Svm3G0004490 Svm3G0030160 Svm5G0004710 Svm5G0039790 Svm5G0040750 Svm6G0017660 Svm8G0016680 Svm9G0002270 Svm2G0022080 Svm6G0017450 Svm4G0026220 Svm7G0000180 Svm9G0012490 Svm9G0041750 Svm2G0027960 Svm3G0027900 Svm2G0043930 Svm1G0046460 Svm4G0037460 Svm9G0036080 Svm8G0007890 Svm1G0016450 Svm4G0012880
N005M00075	0.6655	3.00579e-09	Svm9G0060690 Svm1G0018780 Svm1G0030250 Svm1G0040390 Svm2G0019460 Svm2G0026700 Svm9G0038440 Svm4G0015090 Svm2G0027360 Svm2G0028290 Svm2G0031160 Svm3G0031610 Svm3G0040160 Svm4G0028350 Svm5G0006870 Svm6G0002240 Svm6G0005450 Svm6G0024490 Svm6G0028010 Svm7G0033690 Svm8G0000200 Svm5G0049230 Svm6G0023840 Svm3G0009420 Svm2G0006360
N005M00076	0.6255	1.18153e-08	Svm1G0001490 Svm3G0050550 Svm7G0018260 Svm5G0011390 Svm3G0018370 Svm3G0027420 Svm3G0041360 Svm5G0009080 Svm6G0000820 Svm6G0000830 Svm6G0015470 Svm5G0000030 Svm6G0024210 Svm8G0000500 Svm9G0026460 Svm9G0044020 Svm5G0053720 Svm8G0029190 Svm9G0055450 Svm4G0037110 Svm4G0032550 Svm7G0018790 Svm3G0036520 Svm8G0007490 Svm5G0001700
N005M00077	0.5386	0.00000	Svm2G0044710 Svm1G0000070 Svm1G0025790 Svm1G0044150 Svm2G0004630 Svm2G0017010 Svm2G0022950 Svm2G0027680 Svm2G0033470 Svm2G0035150 Svm2G0052000 Svm3G0008810 Svm3G0014920 Svm3G0015230 Svm3G0020860 Svm3G0023520 Svm3G0023820 Svm3G0034420 Svm3G0036300 Svm3G0037790 Svm3G0037940 Svm4G0016300 Svm3G0038050 Svm3G0038060 Svm3G0046360 Svm4G0011860 Svm4G0014200 Svm4G0015650 Svm4G0018630 Svm4G0030730 Svm4G0032860 Svm5G0000610 Svm5G0039450 Svm5G0042300 Svm5G0044760
N005M00078	0.5345	0.00000	Svm1G0022250 Svm1G0027170 Svm5G0051800 Svm1G0028220 Svm4G0022880 Svm1G0030900 Svm1G0042130 Svm1G0043230 Svm3G0004340 Svm1G0047230 Svm2G0051640 Svm3G0010290 Svm3G0021870 Svm6G0000060 Svm3G0030770 Svm5G0001060 Svm4G0017970 Svm6G0015640 Svm5G0014650 Svm4G0017930 Svm3G0033500 Svm3G0034810 Svm4G0025660 Svm4G0031960 Svm5G0004200 Svm5G0008980 Svm5G0024420 Svm5G0026140 Svm5G0028370 Svm5G0030490 Svm5G0038090 Svm5G0041370 Svm5G0044090 Svm6G0014120 Svm6G0016160
N005M00079	0.5195	4.65594e-07	Svm9G0035940 Svm4G0008010 Svm8G0016690 Svm8G0022090 Svm6G0018350 Svm2G0030070 Svm9G0021040 Svm8G0014760 Svm8G0000110 Svm7G0001470 Svm6G0005090 Svm9G0024750 Svm8G0032410 Svm2G0036980 Svm2G0042400 Svm2G0044070 Svm3G0030270 Svm6G0000330 Svm9G0032770 Svm2G0054970 Svm6G0028620 Svm5G0017240 Svm7G0022640 Svm2G0041930 Svm2G0004810 Svm5G0043180 Svm3G0052050 Svm6G0019390
N005M00080	0.5611	0.00000	Svm5G0010320 Svm1G0004830 Svm1G0016330 Svm1G0017340 Svm5G0021440 Svm3G0025530 Svm1G0033580 Svm2G0001270 Svm2G0008090 Svm3G0013590 Svm2G0008430 Svm4G0009520 Svm2G0013280 Svm2G0009270 Svm2G0019890 Svm2G0028020 Svm2G0036390 Svm3G0009280 Svm3G0026140 Svm3G0033720 Svm3G0036070 Svm3G0040810 Svm3G0044920 Svm3G0045010 Svm3G0049600 Svm3G0049890 Svm3G0049910 Svm4G0020640 Svm4G0022300 Svm5G0009650 Svm5G0022130 Svm5G0023130 Svm5G0026220 Svm5G0027990 Svm5G0052170
N005M00081	0.6892	1.26226e-09	Svm1G0002110 Svm9G0064730 Svm1G0002920 Svm2G0004090 Svm2G0026420 Svm3G0035040 Svm2G0034700 Svm2G0056140 Svm3G0003560 Svm3G0010430 Svm3G0020720 Svm8G0012650 Svm3G0033130 Svm6G0021640 Svm5G0003650 Svm6G0019180 Svm4G0022290 Svm5G0029180 Svm7G0007000 Svm8G0012680 Svm8G0013950 Svm9G0035700 Svm3G0008790 Svm5G0030810 Svm3G0047680
N005M00082	0.5518	0.00000	Svm2G0032800 Svm1G0006700 Svm1G0011140 Svm1G0011840 Svm1G0038130 Svm1G0043810 Svm1G0043820 Svm2G0002090 Svm2G0016680 Svm2G0020970 Svm2G0024090 Svm2G0030060 Svm2G0032740 Svm2G0044610 Svm2G0056240 Svm3G0010520 Svm3G0010570 Svm3G0029660 Svm3G0043300 Svm3G0044190 Svm3G0052400 Svm4G0011660 Svm4G0017310 Svm4G0020410 Svm4G0024140 Svm4G0036430 Svm5G0025150 Svm5G0027820 Svm5G0034770 Svm5G0043360 Svm5G0044700 Svm5G0057270 Svm6G0002200 Svm6G0007150 Svm6G0008510
N005M00083	0.5274	0.00000	Svm1G0009200 Svm1G0017570 Svm1G0043840 Svm1G0030570 Svm1G0042830 Svm2G0023330 Svm2G0033610 Svm2G0044510 Svm2G0044700 Svm2G0052910 Svm3G0000680 Svm3G0015510 Svm3G0021750 Svm3G0029510 Svm3G0039410 Svm3G0041900 Svm3G0045260 Svm3G0047710 Svm3G0052460 Svm3G0053870 Svm4G0000850 Svm4G0002810 Svm4G0008330 Svm4G0016920 Svm4G0029880 Svm5G0000900 Svm5G0007510 Svm5G0012810 Svm5G0014260 Svm5G0021920 Svm5G0031000 Svm6G0001680 Svm6G0003130 Svm6G0004750 Svm6G0010540
N005M00084	0.6482	0.00000	Svm9G0059520 Svm1G0043010 Svm2G0003810 Svm2G0004610 Svm2G0016110 Svm2G0024550 Svm2G0038040 Svm6G0035140 Svm3G0013690 Svm2G0009720 Svm3G0039500 Svm3G0048410 Svm4G0005800 Svm4G0033100 Svm6G0024580 Svm8G0003680 Svm5G0019740 Svm1G0025130 Svm1G0012540 Svm8G0007080 Svm2G0031230 Svm8G0018820 Svm4G0024720 Svm7G0029630 Svm1G0017830 Svm9G0037730 Svm1G0025320 Svm3G0042820
N005M00085	0.5389	9.48746e-08	Svm3G0036310 Svm1G0030070 Svm1G0030080 Svm9G0044840 Svm3G0011400 Svm9G0016940 Svm5G0005920 Svm6G0021490 Svm9G0012560 Svm8G0002260 Svm1G0044430 Svm7G0008360 Svm3G0041820 Svm2G0036200 Svm2G0034420 Svm3G0041220 Svm7G0029210 Svm2G0049700 Svm9G0064600 Svm2G0051010 Svm7G0024060 Svm9G0066540 Svm3G0004430 Svm2G0024490 Svm8G0037190 Svm7G0000070 Svm6G0032920
N005M00086	0.5482	9.59380e-08	Svm5G0052580 Svm3G0053300 Svm1G0014040 Svm1G0043380 Svm5G0039780 Svm9G0010550 Svm5G0058010 Svm8G0017930 Svm5G0017540 Svm2G0043920 Svm2G0011590 Svm3G0035930 Svm2G0055650 Svm4G0020570 Svm8G0002880 Svm2G0010770 Svm7G0003250 Svm5G0009390 Svm6G0013550 Svm5G0023770 Svm6G0004710 Svm1G0002480 Svm8G0024120 Svm2G0000960 Svm1G0028390
N005M00087	0.6597	2.59900e-09	Svm2G0025400 Svm1G0027640 Svm2G0010340 Svm2G0021120 Svm2G0033740 Svm3G0019920 Svm3G0020260 Svm3G0039480 Svm3G0040620 Svm3G0042590 Svm4G0004240 Svm4G0009220 Svm4G0016580 Svm5G0011450 Svm5G0018330 Svm6G0008700 Svm6G0020060 Svm8G0014160 Svm8G0032250 Svm9G0058400 Svm1G0014880 Svm8G0000280 Svm4G0019250 Svm1G0032290 Svm6G0018880 Svm1G0021770
N005M00088	0.5820	7.89119e-08	Svm3G0011480 Svm2G0034870 Svm3G0050060 Svm1G0037130 Svm7G0030170 Svm4G0035990 Svm5G0007020 Svm5G0049040 Svm6G0013210 Svm6G0023980 Svm7G0026730 Svm9G0007980 Svm9G0051360 Svm5G0050360 Svm6G0019490 Svm6G0006060 Svm1G0026910 Svm6G0017620 Svm5G0027640 Svm7G0010700 Svm2G0037970 Svm3G0034570 Svm2G0010040 Svm2G0010060 Svm3G0034660 Svm4G0038320
N005M00089	0.5360	2.79414e-08	Svm2G0021310 Svm5G0015340 Svm8G0037060 Svm3G0015590 Svm3G0041170 Svm3G0041150 Svm3G0041250 Svm9G0003690 Svm7G0038140 Svm7G0005660 Svm4G0027530 Svm9G0012570 Svm9G0017180 Svm8G0005820 Svm9G0010500 Svm9G0013250 Svm2G0012280 Svm1G0027960 Svm4G0015720 Svm6G0023470 Svm6G0009610 Svm4G0019480 Svm9G0029690 Svm2G0012710 Svm8G0015880 Svm9G0029370 Svm1G0034400 Svm1G0003180
N005M00090	0.5925	0.00000	Svm6G0004310 Svm2G0002430 Svm3G0008580 Svm4G0035670 Svm5G0024010 Svm7G0039170 Svm2G0021740 Svm8G0000550 Svm8G0007300 Svm8G0008540 Svm8G0038330 Svm9G0024910 Svm9G0043120 Svm7G0041900 Svm2G0033440 Svm9G0055000 Svm5G0050290 Svm5G0024780 Svm9G0049670 Svm1G0041110 Svm6G0013460 Svm3G0000480 Svm5G0039470 Svm2G0026400 Svm9G0021290 Svm6G0020610 Svm2G0034820 Svm4G0029040 Svm2G0002600 Svm6G0033490
N005M00091	0.6461	1.30734e-07	Svm1G0000080 Svm6G0034960 Svm1G0033260 Svm2G0023640 Svm5G0002980 Svm3G0013060 Svm3G0021230 Svm4G0009630 Svm4G0038840 Svm5G0048110 Svm6G0023020 Svm6G0030050 Svm8G0017640 Svm8G0027220 Svm8G0029880 Svm9G0017960 Svm9G0060950 Svm5G0041640 Svm3G0053090 Svm2G0054670 Svm2G0053990
N005M00092	0.6204	7.92611e-08	Svm1G0023950 Svm1G0009040 Svm2G0000870 Svm2G0010780 Svm2G0014620 Svm3G0005750 Svm8G0010140 Svm4G0023170 Svm3G0051560 Svm5G0015110 Svm5G0039170 Svm6G0003720 Svm6G0017200 Svm7G0000310 Svm8G0029930 Svm9G0003260 Svm9G0059930 Svm2G0037640 Svm9G0023780 Svm2G0053930 Svm5G0057100 Svm5G0033160 Svm3G0016960 Svm1G0006060
N005M00093	0.6099	2.28659e-08	Svm8G0014260 Svm1G0002750 Svm1G0018790 Svm2G0023340 Svm3G0016030 Svm3G0016490 Svm4G0034390 Svm5G0037970 Svm6G0012880 Svm9G0047180 Svm2G0008470 Svm2G0044450 Svm8G0005780 Svm8G0024570 Svm6G0032320 Svm7G0024600 Svm7G0031000 Svm9G0053090 Svm1G0047780 Svm5G0032810 Svm6G0025570 Svm7G0024980 Svm3G0039030 Svm3G0015560
N005M00094	0.6553	5.56161e-08	Svm1G0017670 Svm2G0005950 Svm3G0014390 Svm2G0018950 Svm2G0036940 Svm2G0039290 Svm3G0001600 Svm3G0024230 Svm3G0032520 Svm3G0035230 Svm3G0036890 Svm3G0043690 Svm4G0009620 Svm4G0020360 Svm6G0000160 Svm7G0020640 Svm9G0027030 Svm9G0033570 Svm9G0034150 Svm6G0030170 Svm9G0057970 Svm4G0018950
N005M00095	0.5286	2.57186e-08	Svm9G0006980 Svm5G0043690 Svm7G0032220 Svm6G0007320 Svm8G0018550 Svm6G0032510 Svm4G0027460 Svm2G0029910 Svm6G0000530 Svm4G0006810 Svm2G0039660 Svm9G0029880 Svm5G0018060 Svm3G0047570 Svm9G0065930 Svm8G0000180 Svm8G0032290 Svm9G0051460 Svm4G0009540 Svm3G0052480 Svm4G0013010 Svm5G0012440 Svm6G0007710 Svm2G0039570 Svm5G0037400 Svm3G0023230 Svm5G0034590 Svm6G0004160 Svm7G0000210 Svm7G0014920
N005M00096	0.5055	3.53447e-07	Svm4G0013430 Svm1G0026940 Svm7G0010990 Svm1G0042050 Svm1G0044670 Svm3G0005390 Svm9G0012780 Svm2G0005180 Svm1G0017030 Svm5G0011960 Svm5G0033350 Svm3G0048710 Svm3G0049150 Svm4G0024860 Svm5G0037240 Svm9G0023450 Svm4G0016070 Svm2G0057360 Svm1G0004910 Svm3G0000690 Svm8G0003420 Svm9G0065170 Svm3G0043220 Svm5G0030870 Svm5G0044390 Svm2G0027440 Svm3G0050190 Svm1G0041250 Svm4G0033020 Svm5G0002160 Svm8G0034840
N005M00097	0.5805	3.53256e-09	Svm6G0034030 Svm1G0012160 Svm1G0013380 Svm4G0004460 Svm9G0025720 Svm8G0012990 Svm3G0035090 Svm3G0006610 Svm5G0032260 Svm2G0046420 Svm5G0041310 Svm3G0044990 Svm7G0001790 Svm7G0013740 Svm8G0006550 Svm9G0049900 Svm5G0040220 Svm9G0057400 Svm7G0016670 Svm9G0035290 Svm2G0030700 Svm3G0050850 Svm2G0046280 Svm7G0001200 Svm9G0015190 Svm6G0030810 Svm8G0020090 Svm6G0026080 Svm2G0046620
N005M00098	0.5595	0.00000	Svm1G0000460 Svm2G0044900 Svm3G0044140 Svm9G0070660 Svm4G0019220 Svm8G0025640 Svm6G0015410 Svm3G0037190 Svm3G0010330 Svm8G0038500 Svm2G0034250 Svm6G0001530 Svm4G0011710 Svm9G0008390 Svm6G0009660 Svm6G0014470 Svm5G0032030 Svm4G0006350 Svm8G0020350 Svm3G0014200 Svm1G0010780 Svm1G0034910 Svm5G0045450 Svm8G0006330 Svm1G0025490 Svm7G0002530 Svm2G0042700 Svm3G0006570 Svm6G0026230 Svm3G0037520 Svm3G0004300
N005M00099	0.6013	4.53452e-09	Svm3G0040400 Svm7G0000970 Svm2G0031070 Svm4G0032210 Svm8G0012060 Svm2G0008560 Svm8G0010620 Svm2G0028660 Svm2G0056710 Svm3G0010890 Svm4G0009490 Svm5G0000530 Svm5G0008910 Svm6G0021480 Svm8G0026750 Svm9G0046570 Svm4G0026140 Svm1G0008440 Svm3G0032280 Svm9G0057070 Svm7G0028070 Svm1G0023140 Svm3G0001010 Svm2G0036840 Svm5G0027060 Svm2G0009050 Svm8G0016350
