#Network	Quality Score	P-value	Gene List
N010M00256	0.2899	0.236673	Svm6G0019140 Svm9G0047870 Svm3G0015300 Svm9G0006140 Svm3G0031280 Svm5G0030890 Svm7G0014840 Svm2G0052220 Svm6G0000170 Svm7G0030770 Svm2G0010950 Svm2G0032820 Svm9G0002800 Svm4G0025890 Svm1G0005790 Svm1G0039190 Svm3G0022730 Svm9G0017870 Svm9G0015110 Svm9G0058010 Svm9G0051750 Svm3G0001330 Svm7G0031250 Svm6G0028420 Svm5G0040620 Svm1G0039050 Svm2G0037210 Svm5G0017230 Svm4G0036890 Svm1G0040220
N010M00257	0.1957	0.454861	Svm3G0016420 Svm7G0027130 Svm7G0016330 Svm5G0032830 Svm1G0008230 Svm4G0008670 Svm1G0047510 Svm7G0012130 Svm4G0026480 Svm2G0036770
N010M00258	0.7150	0.00000	Svm2G0001730 Svm2G0049770 Svm7G0038320 Svm5G0020760 Svm5G0021530 Svm9G0049100 Svm9G0060380 Svm9G0041660 Svm6G0022940 Svm8G0004930 Svm5G0006990 Svm2G0006100 Svm5G0049820 Svm1G0018970 Svm5G0048980 Svm7G0022980 Svm7G0042620 Svm1G0001650 Svm9G0018050 Svm3G0040170 Svm1G0037870 Svm9G0027850 Svm8G0004000 Svm9G0047030 Svm6G0003120 Svm2G0028160 Svm3G0033100 Svm1G0028440 Svm2G0057280
N010M00259	0.2382	0.860306	Svm3G0043760 Svm9G0050000 Svm2G0022500 Svm1G0043530 Svm5G0035460 Svm3G0034880 Svm9G0068420 Svm9G0004140 Svm1G0035370 Svm9G0051730 Svm9G0062120 Svm5G0054940 Svm5G0002110 Svm7G0006660 Svm9G0067200 Svm6G0008670 Svm4G0030430 Svm9G0062280 Svm2G0052190 Svm3G0030370 Svm2G0046900
N010M00260	0.3225	0.0682526	Svm3G0047340 Svm9G0060510 Svm2G0051750 Svm2G0049540 Svm2G0008350 Svm5G0031720 Svm2G0028560 Svm7G0035020 Svm2G0015390 Svm5G0046300 Svm1G0037080 Svm3G0022490 Svm9G0013360 Svm9G0055620 Svm2G0010120 Svm9G0047640 Svm1G0044460 Svm2G0054520 Svm1G0039910
N010M00261	0.7313	0.00000	Svm1G0009930 Svm2G0011690 Svm7G0009120 Svm7G0014790 Svm8G0007370 Svm8G0031250 Svm8G0031620 Svm9G0066300 Svm1G0003650 Svm2G0018050 Svm5G0057300 Svm1G0010580 Svm9G0064960 Svm9G0060210 Svm6G0029880 Svm9G0046840 Svm9G0009270 Svm4G0006550 Svm7G0000830 Svm7G0015840 Svm8G0032580 Svm7G0002430 Svm5G0015930 Svm9G0070310 Svm6G0033720 Svm1G0045350 Svm7G0043350 Svm2G0023540 Svm9G0003540 Svm8G0036290 Svm9G0066170 Svm1G0031480
N010M00262	0.2407	0.454268	Svm8G0033560 Svm9G0007000 Svm9G0057340 Svm5G0031820 Svm5G0028120 Svm9G0043790 Svm9G0021350 Svm4G0032330 Svm2G0003580 Svm5G0053680 Svm2G0036640 Svm9G0067390 Svm2G0014070 Svm5G0049410
N010M00263	0.1335	0.786409	Svm5G0040540 Svm7G0028460 Svm4G0030460 Svm3G0001640 Svm3G0015350 Svm8G0008510 Svm2G0025710 Svm5G0026210 Svm9G0065420 Svm8G0005730
N010M00264	0.1633	0.881391	Svm7G0011870 Svm7G0020500 Svm5G0015080 Svm5G0007620 Svm9G0039230 Svm5G0037560 Svm2G0009140 Svm4G0039260 Svm3G0047040 Svm3G0027980 Svm4G0026730
N010M00265	0.1948	0.442617	Svm9G0002790 Svm6G0020520 Svm9G0063130 Svm7G0016580 Svm6G0000800 Svm7G0015200 Svm4G0036510 Svm7G0034730 Svm4G0018060 Svm5G0008460 Svm6G0007870 Svm3G0049680
N010M00266	0.5814	0.00000	Svm9G0064640 Svm2G0040000 Svm7G0011440 Svm9G0021050 Svm5G0043350 Svm3G0031950 Svm5G0026990 Svm3G0019630 Svm2G0007760 Svm5G0040490 Svm5G0038920 Svm4G0001150 Svm4G0000910 Svm4G0028860 Svm7G0012040 Svm3G0021570 Svm5G0017970 Svm6G0000560 Svm8G0008470 Svm5G0001690 Svm9G0042500 Svm7G0003190 Svm9G0002860 Svm9G0062580 Svm5G0039860 Svm1G0037330 Svm3G0034800 Svm5G0019700 Svm9G0048250 Svm2G0010980 Svm9G0023530 Svm9G0019090 Svm7G0016100 Svm9G0008770 Svm2G0038830 Svm9G0054870 Svm4G0018410 Svm3G0021590 Svm6G0005870 Svm2G0007770 Svm1G0022640 Svm6G0024400 Svm4G0001970 Svm9G0003620
N010M00267	0.1697	0.798302	Svm5G0017150 Svm4G0021260 Svm1G0018020 Svm3G0039260 Svm2G0033020
N010M00268	0.5301	3.24933e-09	Svm5G0045140 Svm9G0006330 Svm6G0006570 Svm7G0022250 Svm4G0030130 Svm6G0006560 Svm9G0042560 Svm3G0012470 Svm9G0069710 Svm6G0009350 Svm6G0009380 Svm8G0032510 Svm7G0001150 Svm3G0044820 Svm3G0044830 Svm3G0044840 Svm6G0030200 Svm3G0044850 Svm3G0044860 Svm9G0054850 Svm9G0016210 Svm9G0045060 Svm9G0036690 Svm4G0024640 Svm1G0040250 Svm7G0020610 Svm9G0059650 Svm7G0034970 Svm3G0014080 Svm9G0016220 Svm8G0036060 Svm2G0012950 Svm9G0045070 Svm9G0053970 Svm6G0006510 Svm6G0006500 Svm9G0006320 Svm2G0038190 Svm1G0031010 Svm5G0037080 Svm2G0048510 Svm5G0037320 Svm5G0047910 Svm2G0000840 Svm9G0061850
N010M00269	0.2814	0.0344390	Svm9G0029300 Svm5G0052210 Svm6G0005170 Svm5G0004530 Svm3G0019040 Svm9G0003330 Svm1G0024390 Svm4G0030340 Svm5G0004540 Svm9G0062520 Svm5G0006250 Svm9G0040830 Svm9G0034000 Svm8G0026890 Svm4G0002230 Svm9G0054510 Svm5G0041230 Svm1G0048070
N010M00270	0.7060	0.00000	Svm3G0048850 Svm6G0020510 Svm3G0010410 Svm8G0013990 Svm9G0010630 Svm4G0020330 Svm1G0002500 Svm9G0031380 Svm1G0015450 Svm1G0045100 Svm6G0021240 Svm3G0011100 Svm2G0010900 Svm5G0041670 Svm2G0034320 Svm8G0038510 Svm2G0007670 Svm5G0012820 Svm1G0022340 Svm7G0005720 Svm9G0029710 Svm3G0050640 Svm3G0050670 Svm3G0050700 Svm2G0005760 Svm9G0041370 Svm2G0052810 Svm8G0007620 Svm2G0040700
N010M00271	0.3188	0.0509969	Svm9G0004660 Svm7G0033240 Svm1G0034000 Svm5G0030190 Svm8G0031520 Svm1G0018280 Svm5G0030220 Svm3G0011180 Svm5G0013480 Svm5G0050030 Svm3G0007360 Svm1G0034030 Svm9G0046630 Svm3G0026370 Svm2G0028760 Svm8G0033620 Svm8G0026120 Svm4G0002330 Svm1G0006740
N010M00272	0.3147	0.134981	Svm9G0027180 Svm9G0002470 Svm6G0020520 Svm1G0040700 Svm1G0032100 Svm5G0054960 Svm9G0000680 Svm1G0033040 Svm9G0015510 Svm7G0025890 Svm3G0020460 Svm2G0015130 Svm2G0010350 Svm7G0010500 Svm3G0017330 Svm4G0029500 Svm9G0028020 Svm5G0028110 Svm7G0023880 Svm5G0006030 Svm3G0001110 Svm3G0038810 Svm2G0019850 Svm1G0024150
N010M00273	0.3246	0.150564	Svm1G0047970 Svm5G0048120 Svm2G0012050 Svm9G0046930 Svm7G0031040 Svm3G0024150 Svm2G0043130 Svm5G0038990 Svm9G0064740 Svm1G0000270 Svm9G0066910 Svm4G0000640 Svm9G0051000 Svm3G0026290 Svm2G0021320 Svm2G0037850 Svm2G0015530 Svm3G0010650 Svm2G0046200 Svm3G0025870 Svm1G0008430 Svm9G0000950 Svm9G0070200 Svm7G0013580 Svm2G0018330 Svm6G0031910
N010M00274	0.1510	0.939388	Svm9G0055650 Svm3G0002150 Svm4G0012650 Svm5G0008060 Svm2G0028310 Svm6G0016320 Svm8G0020650 Svm6G0013850 Svm2G0024860 Svm9G0064390
N010M00275	0.7682	0.00000	Svm3G0027070 Svm1G0034960 Svm4G0036200 Svm5G0000400 Svm6G0033330 Svm7G0015830 Svm7G0028590 Svm8G0014280 Svm8G0017910 Svm9G0013720 Svm9G0057390 Svm9G0069200 Svm5G0023470 Svm2G0050480 Svm6G0023390 Svm9G0043730 Svm9G0054410 Svm5G0030480 Svm4G0002150 Svm1G0031700 Svm2G0029960 Svm2G0021610 Svm2G0032010 Svm8G0035600 Svm7G0019870 Svm4G0001890 Svm5G0006430 Svm9G0006250 Svm8G0024310
N010M00276	0.2199	0.739656	Svm2G0000760 Svm3G0016420 Svm6G0027290 Svm1G0028420 Svm3G0048250 Svm6G0035370 Svm3G0028490 Svm4G0003560 Svm4G0032350 Svm3G0031090 Svm7G0027130 Svm7G0016330 Svm9G0046630 Svm4G0008670 Svm9G0046150 Svm7G0012130 Svm2G0021990 Svm2G0036770 Svm8G0001110
N010M00277	0.6828	0.00000	Svm9G0025190 Svm5G0005730 Svm9G0060020 Svm2G0050150 Svm1G0030290 Svm7G0010300 Svm7G0039330 Svm1G0024880 Svm7G0018520 Svm5G0053920 Svm5G0024800 Svm8G0026130 Svm1G0013850 Svm5G0042710 Svm2G0028420 Svm6G0022960 Svm9G0038930 Svm5G0007570 Svm8G0031960 Svm3G0001750 Svm2G0031030 Svm8G0012160 Svm9G0004670 Svm5G0003980 Svm1G0049510 Svm6G0001330 Svm3G0016090 Svm4G0035880 Svm9G0042100 Svm9G0062190 Svm9G0051050
N010M00278	0.3031	0.224606	Svm3G0038460 Svm6G0013110 Svm9G0014040 Svm4G0035410 Svm1G0000280 Svm1G0030710 Svm8G0008570 Svm2G0008900 Svm4G0024770 Svm9G0036960 Svm2G0029380 Svm3G0012060 Svm9G0015640 Svm1G0034500 Svm9G0052720 Svm1G0015290 Svm2G0041810 Svm1G0019670 Svm1G0020910 Svm9G0053070 Svm9G0003030 Svm3G0030130 Svm3G0000250 Svm4G0023210 Svm2G0033390
N010M00279	0.1776	0.213678	Svm5G0008210 Svm1G0016910 Svm1G0023490 Svm1G0045500 Svm4G0020830 Svm7G0041210 Svm8G0038010 Svm7G0024870 Svm1G0015270 Svm3G0004600
N010M00280	0.2094	0.601200	Svm3G0023400 Svm4G0015950 Svm1G0039580 Svm5G0016170 Svm5G0026910 Svm6G0021300 Svm7G0003460 Svm1G0003170 Svm3G0014750 Svm1G0049140 Svm9G0069360 Svm3G0047930 Svm9G0004420
N010M00281	0.2267	0.681749	Svm5G0015660 Svm4G0027100 Svm5G0018900 Svm6G0011310 Svm8G0033900 Svm4G0038460 Svm2G0020100 Svm5G0008900
N010M00282	0.7502	0.00000	Svm4G0007650 Svm9G0024450 Svm5G0046200 Svm5G0030780 Svm1G0045590 Svm2G0000580 Svm2G0014500 Svm2G0018470 Svm3G0035500 Svm3G0046660 Svm5G0020090 Svm5G0021040 Svm6G0017590 Svm7G0036880 Svm9G0037180 Svm9G0032640 Svm2G0011550 Svm9G0035240 Svm2G0003380 Svm4G0033470 Svm1G0011750 Svm2G0030040 Svm2G0010590 Svm2G0010610 Svm2G0002750 Svm1G0001430 Svm2G0042560 Svm6G0031010 Svm6G0003940 Svm2G0018070 Svm1G0002740
N010M00283	0.4561	2.89867e-06	Svm9G0035170 Svm9G0067270 Svm5G0018660 Svm9G0067290 Svm9G0067280 Svm1G0013070 Svm9G0035180 Svm5G0032040 Svm9G0043070 Svm5G0004720 Svm3G0030420 Svm8G0005580 Svm5G0039290 Svm9G0042520 Svm8G0019060 Svm4G0014540 Svm8G0039020 Svm1G0005730 Svm4G0002590 Svm6G0009460 Svm5G0057610 Svm3G0031580 Svm1G0039320 Svm5G0044230 Svm5G0042210 Svm3G0036790 Svm2G0049260 Svm6G0031130 Svm9G0035470 Svm5G0032190 Svm2G0040110 Svm1G0014240 Svm1G0016300 Svm6G0014780
N010M00284	0.3094	0.170676	Svm6G0020410 Svm3G0044690 Svm8G0021600 Svm1G0045450 Svm8G0007090 Svm2G0010560 Svm9G0026700 Svm5G0010010 Svm9G0045900 Svm4G0025570 Svm9G0007330 Svm2G0010110 Svm8G0033370 Svm1G0007040 Svm2G0030630 Svm9G0058260 Svm4G0028900 Svm6G0027850 Svm9G0016920 Svm7G0042320 Svm1G0024750 Svm9G0059300 Svm1G0001570 Svm4G0032690 Svm1G0018510 Svm3G0027770 Svm6G0024290
N010M00285	0.2739	0.289900	Svm5G0010730 Svm9G0008520 Svm5G0049770 Svm5G0009040 Svm5G0045940 Svm4G0023320 Svm7G0018540 Svm2G0053250 Svm1G0037260 Svm4G0029910 Svm3G0012540 Svm9G0007220 Svm9G0068920 Svm4G0017110 Svm6G0025490 Svm4G0010790 Svm7G0032030 Svm9G0007910
N010M00286	0.3081	0.0701578	Svm6G0034940 Svm2G0005790 Svm1G0035600 Svm7G0027620 Svm9G0002440 Svm9G0058030 Svm9G0010150 Svm8G0007090 Svm8G0031350 Svm9G0066010 Svm7G0011770 Svm6G0030890 Svm9G0045900 Svm2G0048160 Svm1G0038290 Svm9G0000360 Svm2G0035280 Svm9G0011260 Svm6G0031710 Svm3G0027760 Svm9G0010340 Svm2G0005860 Svm2G0003670 Svm5G0047080 Svm7G0017770
N010M00287	0.1563	0.969699	Svm7G0038160 Svm9G0058200 Svm4G0019000 Svm6G0001650
N010M00288	0.3381	0.0407765	Svm1G0047400 Svm8G0019660 Svm1G0038740 Svm3G0044380 Svm7G0038540 Svm7G0029790 Svm1G0041670 Svm8G0025470 Svm1G0034450 Svm9G0004820 Svm9G0024260 Svm9G0010650 Svm4G0000390 Svm7G0014580 Svm5G0017150 Svm6G0027910 Svm3G0044030 Svm5G0000710 Svm3G0026340 Svm4G0037590 Svm7G0010400 Svm7G0017940 Svm2G0042690 Svm9G0011800 Svm7G0019200 Svm4G0030300 Svm4G0005920 Svm1G0018020 Svm3G0039260
N010M00289	0.3673	0.00540931	Svm1G0041260 Svm9G0045860 Svm5G0045220 Svm1G0000290 Svm5G0032210 Svm7G0006070 Svm7G0005420 Svm9G0048090 Svm1G0015030 Svm4G0032080 Svm7G0009980 Svm7G0041930 Svm2G0001050 Svm2G0027980 Svm1G0043770 Svm3G0007490 Svm9G0064850 Svm6G0026750 Svm7G0010180 Svm6G0023970 Svm9G0034770 Svm7G0032420 Svm3G0046630
N010M00290	0.7731	0.00000	Svm3G0018580 Svm1G0010120 Svm1G0013430 Svm2G0010700 Svm3G0032320 Svm3G0047910 Svm4G0023140 Svm5G0026050 Svm5G0042550 Svm5G0045480 Svm8G0005310 Svm9G0010370 Svm9G0021540 Svm9G0040350 Svm9G0051700 Svm9G0057110 Svm9G0058110 Svm8G0038820 Svm6G0011060 Svm6G0010040 Svm1G0046560 Svm9G0062030 Svm9G0005290 Svm7G0028920 Svm6G0031160 Svm2G0049810 Svm9G0038050 Svm3G0017890 Svm5G0051880 Svm8G0000670
N010M00291	0.4415	8.51842e-08	Svm2G0006330 Svm8G0027700 Svm9G0061770 Svm7G0012540 Svm7G0034980 Svm7G0031280 Svm9G0006450 Svm9G0050770 Svm7G0009670 Svm5G0006380 Svm2G0055260 Svm2G0006130 Svm9G0003770 Svm9G0040230 Svm6G0030820 Svm9G0050290 Svm6G0006760 Svm1G0003430 Svm9G0057830 Svm5G0034490 Svm6G0010110 Svm5G0036000 Svm9G0046930 Svm2G0050050 Svm8G0006120 Svm6G0023770 Svm2G0036970 Svm9G0006170 Svm7G0035710 Svm1G0024340 Svm3G0019690 Svm4G0025810 Svm1G0015200 Svm4G0006190 Svm6G0001940 Svm3G0004580 Svm4G0018550 Svm6G0034830 Svm2G0042860 Svm2G0008080 Svm3G0008660 Svm6G0008540
N010M00292	0.3170	0.142882	Svm9G0012300 Svm2G0003620 Svm9G0008490 Svm1G0002670 Svm3G0037180 Svm1G0039560 Svm5G0015890 Svm9G0037300 Svm7G0022410 Svm4G0000800 Svm1G0000750 Svm7G0002120 Svm4G0006560 Svm2G0026200 Svm7G0023770 Svm1G0036820 Svm5G0005300 Svm1G0016060 Svm6G0035040 Svm9G0012320 Svm5G0025730 Svm8G0039310 Svm4G0025480 Svm3G0027110 Svm6G0028100 Svm7G0014470 Svm6G0005940 Svm4G0035200 Svm2G0052380 Svm4G0012940 Svm7G0030020 Svm2G0010010
N010M00293	0.5976	0.00000	Svm9G0057190 Svm3G0053190 Svm9G0006730 Svm3G0036150 Svm8G0020820 Svm9G0002320 Svm8G0023820 Svm2G0055570 Svm9G0014810 Svm2G0018250 Svm1G0015130 Svm9G0025460 Svm5G0003480 Svm4G0000920 Svm2G0006570 Svm9G0006690 Svm1G0036240 Svm5G0032290 Svm9G0006740 Svm4G0013140 Svm5G0046900 Svm4G0006290 Svm5G0035310 Svm1G0039310 Svm2G0015060 Svm4G0016160 Svm3G0020640 Svm5G0028640 Svm5G0039690 Svm2G0006610 Svm7G0029300 Svm9G0016910 Svm8G0021580 Svm2G0040420 Svm2G0051590 Svm2G0041620 Svm2G0050210 Svm3G0010360 Svm1G0037830 Svm7G0016480 Svm2G0052660
N010M00294	0.3036	0.100668	Svm3G0010600 Svm2G0040320 Svm4G0012340 Svm2G0040340 Svm2G0000140 Svm2G0040360 Svm5G0038310
N010M00295	0.3266	0.0488348	Svm5G0039530 Svm4G0028160 Svm5G0034090 Svm6G0031450 Svm7G0041430 Svm1G0026200 Svm3G0043380 Svm4G0011630 Svm4G0035870 Svm5G0000540 Svm1G0025060 Svm8G0000120 Svm2G0006060 Svm2G0046730 Svm9G0020750 Svm8G0010200 Svm5G0019600 Svm8G0010310 Svm5G0049090 Svm9G0054370 Svm5G0049310 Svm9G0003290 Svm2G0047770 Svm2G0038730 Svm5G0025550 Svm9G0067520
N010M00296	0.2851	0.113983	Svm1G0016340 Svm9G0060580 Svm3G0013700 Svm1G0019560 Svm3G0036580 Svm1G0020400 Svm1G0020800 Svm2G0037810 Svm8G0038800 Svm2G0016350 Svm7G0030560 Svm8G0002750 Svm2G0054180 Svm1G0004030 Svm7G0008730 Svm2G0041210 Svm5G0043080
N010M00297	0.7193	0.00000	Svm2G0040200 Svm1G0046110 Svm4G0006830 Svm5G0052020 Svm2G0002480 Svm4G0027730 Svm2G0051380 Svm7G0027470 Svm2G0001260 Svm5G0005970 Svm8G0028150 Svm1G0021940 Svm9G0015790 Svm1G0003410 Svm2G0017560 Svm8G0011920 Svm6G0000440 Svm9G0027800 Svm9G0037800 Svm2G0055990 Svm5G0035840 Svm8G0027600 Svm2G0041580 Svm3G0006580 Svm2G0013260 Svm9G0021560 Svm2G0009990 Svm2G0027880 Svm2G0007230 Svm4G0038330
N010M00298	0.3449	0.0134859	Svm5G0026130 Svm2G0055770 Svm5G0043970 Svm2G0042430 Svm2G0001340 Svm2G0055850 Svm8G0013100 Svm9G0030180 Svm1G0041930 Svm9G0066060 Svm3G0005400 Svm2G0056840 Svm3G0005410 Svm4G0017250 Svm7G0015440 Svm5G0014550 Svm3G0048540 Svm8G0002140 Svm1G0002760 Svm9G0012280 Svm4G0016200 Svm2G0057160 Svm4G0006170 Svm9G0026960 Svm5G0014560
N010M00299	0.2239	0.531907	Svm6G0033820 Svm4G0002170 Svm9G0041460 Svm6G0024450 Svm2G0042180 Svm2G0032700
N010M00300	0.5006	2.71322e-08	Svm2G0025110 Svm2G0038390 Svm8G0008850 Svm2G0038380 Svm5G0027440 Svm3G0018790 Svm3G0001180 Svm9G0069590 Svm3G0006040 Svm3G0034530 Svm9G0009080 Svm3G0008080 Svm9G0063450 Svm3G0012990 Svm1G0006720 Svm2G0035030 Svm9G0065880 Svm3G0016470 Svm1G0012370 Svm3G0049450 Svm9G0040420 Svm9G0054530 Svm4G0035500 Svm6G0002890 Svm3G0001090 Svm7G0033410 Svm2G0056630 Svm9G0050170 Svm5G0008690 Svm2G0035830 Svm3G0015890 Svm5G0004820 Svm6G0002870 Svm5G0016500 Svm6G0020340 Svm9G0064430 Svm7G0041600 Svm2G0035820 Svm1G0029250
N010M00301	0.2177	0.854639	Svm6G0023420 Svm9G0055060 Svm2G0032540 Svm5G0042080 Svm7G0039950 Svm1G0016600 Svm5G0046480 Svm9G0053250 Svm7G0028160 Svm5G0008510 Svm3G0019300 Svm1G0000730 Svm1G0009660 Svm9G0008840 Svm7G0040710 Svm4G0031690 Svm3G0043950 Svm3G0022750 Svm5G0047940 Svm2G0032980 Svm4G0002370
N010M00302	0.2755	0.280426	Svm9G0009970 Svm5G0033210 Svm9G0057150 Svm2G0013440 Svm5G0009910 Svm8G0028540 Svm9G0059920 Svm6G0025370 Svm3G0005670 Svm3G0031130 Svm2G0010960 Svm5G0048680 Svm3G0000610 Svm9G0014670 Svm3G0018020 Svm2G0005160 Svm9G0063820 Svm5G0050650 Svm5G0050420 Svm3G0054050
N010M00303	0.2833	0.0762807	Svm9G0033040 Svm6G0033210 Svm8G0037970 Svm1G0043800 Svm6G0027490 Svm4G0032250 Svm1G0009600 Svm1G0010800 Svm9G0068660 Svm7G0022570 Svm3G0028260 Svm7G0012560 Svm1G0047050 Svm6G0027330 Svm3G0028270 Svm8G0001710 Svm6G0035080 Svm5G0027930 Svm1G0042340
N010M00304	0.3700	0.00936901	Svm1G0039170 Svm7G0016950 Svm9G0039090 Svm1G0029490 Svm2G0017990 Svm2G0036740 Svm9G0014700 Svm5G0039430 Svm9G0010800 Svm3G0013810 Svm9G0028500 Svm9G0000450 Svm4G0034370 Svm7G0041910 Svm2G0033150 Svm9G0001020 Svm2G0006060 Svm2G0015150 Svm9G0029870 Svm7G0029680 Svm9G0069770 Svm5G0018430 Svm4G0032930
N010M00305	0.1505	0.562633	Svm1G0038100 Svm3G0003170 Svm6G0012490 Svm3G0010920 Svm9G0040800 Svm7G0024390 Svm2G0041830 Svm5G0057620
N010M00306	0.2767	0.197085	Svm9G0056840 Svm4G0018470 Svm7G0017850 Svm8G0020650 Svm1G0005260 Svm6G0011150 Svm5G0043230 Svm1G0043130 Svm7G0024900 Svm2G0006740 Svm6G0000540 Svm4G0000180 Svm2G0034600 Svm4G0002570 Svm6G0029100 Svm9G0050940 Svm9G0046180 Svm8G0006770 Svm1G0013270 Svm1G0035120
N010M00307	0.2599	0.309335	Svm7G0018550 Svm3G0013410 Svm9G0053610 Svm3G0009060 Svm3G0034390 Svm7G0020200 Svm2G0030790 Svm2G0051710 Svm7G0019690 Svm2G0015300 Svm5G0054020 Svm3G0049270 Svm2G0031290 Svm4G0010810 Svm2G0022250
N010M00308	0.3541	0.0199167	Svm9G0063870 Svm3G0011540 Svm9G0070540 Svm8G0015990 Svm2G0047260 Svm9G0011280 Svm6G0018500 Svm1G0000740 Svm8G0022590 Svm7G0025220 Svm3G0019050 Svm9G0040960 Svm9G0003780 Svm1G0019360 Svm9G0067580 Svm6G0011000 Svm1G0044830 Svm3G0007850 Svm1G0048650 Svm9G0047960 Svm1G0049610 Svm2G0006830 Svm9G0045560 Svm2G0027620 Svm4G0001460 Svm5G0000460 Svm5G0020960 Svm3G0009130 Svm2G0050010 Svm1G0040300 Svm5G0036150
N010M00309	0.4110	0.000142061	Svm9G0035170 Svm9G0067270 Svm2G0009880 Svm8G0031890 Svm8G0020340 Svm1G0013070 Svm7G0017240 Svm5G0037090 Svm4G0016730 Svm8G0025730 Svm1G0009920 Svm8G0023200 Svm6G0021090 Svm7G0000900 Svm5G0050880 Svm9G0022940 Svm9G0043600 Svm9G0004830 Svm8G0022600 Svm7G0000650 Svm3G0031710 Svm1G0012770 Svm3G0031900 Svm2G0036150 Svm7G0038670 Svm8G0032050 Svm3G0045970 Svm3G0007900 Svm9G0033960 Svm8G0006800 Svm6G0033830 Svm7G0036870 Svm8G0029060
N010M00310	0.1407	0.904785	Svm1G0031120 Svm2G0037080 Svm5G0022750
N010M00311	0.2290	0.404737	Svm9G0051100 Svm4G0034130 Svm4G0016530 Svm7G0026400 Svm9G0038890 Svm9G0058030 Svm4G0022510 Svm6G0024460 Svm6G0023050 Svm6G0025440 Svm6G0026530 Svm9G0026210 Svm5G0047960 Svm9G0062690 Svm5G0005740 Svm1G0010360 Svm9G0008650
N010M00312	0.2817	0.281428	Svm6G0003880 Svm7G0004940 Svm5G0013660 Svm5G0029460 Svm4G0026650 Svm5G0007820 Svm6G0016020 Svm3G0040700 Svm5G0057980 Svm8G0013290 Svm2G0006230 Svm8G0015500 Svm9G0020360 Svm5G0057990 Svm6G0033240 Svm1G0019150 Svm6G0010800 Svm5G0036550 Svm9G0038400 Svm1G0028470 Svm7G0039970
N010M00313	0.2169	0.862481	Svm2G0048520 Svm9G0050720 Svm5G0007880 Svm6G0023420 Svm3G0007040 Svm3G0034320 Svm1G0039090 Svm9G0014040 Svm9G0048990 Svm3G0054210 Svm2G0020760 Svm7G0012980 Svm5G0008420 Svm3G0004140 Svm9G0002730 Svm9G0053300 Svm2G0026130 Svm7G0042270
N010M00314	0.7148	0.00000	Svm5G0051530 Svm3G0015500 Svm3G0038450 Svm4G0017700 Svm4G0023910 Svm5G0008770 Svm6G0007010 Svm7G0028620 Svm9G0029560 Svm1G0041170 Svm5G0009960 Svm4G0019580 Svm3G0015140 Svm8G0017370 Svm6G0020280 Svm9G0032760 Svm9G0029440 Svm9G0066290 Svm2G0054810 Svm3G0016440 Svm9G0028210 Svm3G0009330 Svm6G0003080 Svm7G0025000 Svm9G0015900 Svm2G0056080
N010M00315	0.2367	0.636957	Svm9G0039050 Svm7G0034550 Svm3G0012620 Svm5G0051640 Svm5G0038550 Svm4G0029800 Svm9G0051930 Svm3G0004680 Svm9G0026200 Svm7G0017250 Svm2G0032620 Svm5G0033830 Svm9G0048180 Svm9G0063610 Svm2G0053770 Svm9G0018220 Svm2G0025700 Svm2G0016580 Svm5G0014060
N010M00316	0.7812	0.00000	Svm1G0004250 Svm2G0008540 Svm2G0034190 Svm2G0056890 Svm3G0030460 Svm3G0036990 Svm5G0048510 Svm3G0038220 Svm3G0050500 Svm5G0028300 Svm5G0030320 Svm5G0052500 Svm6G0013220 Svm7G0014170 Svm7G0017290 Svm9G0033360 Svm9G0042000 Svm9G0046030 Svm7G0000800 Svm9G0058720 Svm7G0011290 Svm7G0039450 Svm2G0001510 Svm5G0015620 Svm1G0028590 Svm2G0039270 Svm6G0008430 Svm7G0009350 Svm6G0023670
N010M00317	0.4173	2.94276e-05	Svm9G0053950 Svm1G0006200 Svm4G0001630 Svm3G0014990 Svm3G0004380 Svm5G0020520 Svm3G0053570 Svm7G0032120 Svm1G0007700 Svm1G0015300 Svm3G0000640 Svm3G0014430 Svm5G0013130 Svm2G0021730 Svm4G0039370 Svm7G0017820 Svm2G0012410 Svm8G0037160 Svm5G0028620 Svm7G0033750 Svm8G0035430 Svm6G0027890 Svm5G0034840 Svm3G0014220 Svm2G0012780
N010M00318	0.2531	0.440865	Svm5G0006150 Svm1G0024350 Svm2G0005850 Svm5G0050780 Svm1G0039010 Svm5G0031420 Svm9G0064820 Svm2G0009250 Svm5G0039590 Svm8G0001590 Svm1G0043140 Svm6G0021320 Svm5G0011000 Svm6G0018840 Svm1G0011470 Svm5G0047040 Svm1G0016920 Svm5G0028210 Svm6G0020970 Svm4G0029100
N010M00319	0.2474	0.634741	Svm2G0003920 Svm4G0005940 Svm7G0005480 Svm5G0042560 Svm3G0033350 Svm1G0039580 Svm3G0044510 Svm9G0006620 Svm4G0000220 Svm3G0045030 Svm9G0026600 Svm5G0030720 Svm2G0020480 Svm4G0019820 Svm2G0026560 Svm3G0043610 Svm4G0010570
